game_date,pitcher,batter,pitch_type,release_speed,release_spin_rate,pfx_x,pfx_z,plate_x,plate_z,balls,strikes,outs_when_up,inning,inning_topbot,on_1b,on_2b,on_3b,bat_score,fld_score,stand,p_throws,home_team,away_team,at_bat_number,pitch_number
2025-10-02,693645,680776,CU,83.4,2449,0.56,-1.32,-0.6119385896366509,3.28353701081706,0,1,2,3,Top,,,,0,0,L,R,NYY,BOS,17,2
2025-10-02,693645,680776,FF,100.0,2393,-0.52,1.39,0.0999292918873833,2.0061921590135863,0,0,2,3,Top,,,,0,0,L,R,NYY,BOS,17,1
2025-10-02,693645,663853,SI,99.6,2125,-1.03,1.01,-0.0392039024451538,2.899013937370283,1,2,1,3,Top,,,,0,0,R,R,NYY,BOS,16,4
2025-10-02,693645,663853,SI,99.6,2226,-1.18,1.12,-0.0887846931081595,2.2528990709215506,1,1,1,3,Top,,,,0,0,R,R,NYY,BOS,16,3
2025-10-02,693645,663853,FC,91.6,2496,0.63,0.08,1.180046310837306,0.5058628223854815,0,1,1,3,Top,,,,0,0,R,R,NYY,BOS,16,2
2025-10-02,693645,663853,FC,91.4,2461,0.77,0.07,0.7587216826013764,2.727811119275271,0,0,1,3,Top,,,,0,0,R,R,NYY,BOS,16,1
2025-10-02,693645,677800,CU,84.5,2512,0.42,-0.59,-0.0203570132606896,1.7784617196904775,2,1,0,3,Top,,,,0,0,L,R,NYY,BOS,15,4
2025-10-02,693645,677800,FF,98.0,2373,-0.64,1.41,-1.5067772860202484,2.765069159720401,1,1,0,3,Top,,,,0,0,L,R,NYY,BOS,15,3
2025-10-02,693645,677800,FF,98.8,2471,-0.45,1.54,-0.4426586172574666,1.891733275982961,1,0,0,3,Top,,,,0,0,L,R,NYY,BOS,15,2
2025-10-02,693645,677800,FF,98.6,2377,-0.45,1.46,-1.0554175107474133,2.1986184724689446,0,0,0,3,Top,,,,0,0,L,R,NYY,BOS,15,1
2025-10-02,813349,665862,SI,95.0,2133,1.72,0.76,-0.5082443652120601,2.3198571410513775,2,2,2,2,Bot,,519317,,0,0,L,L,NYY,BOS,14,7
2025-10-02,813349,665862,FF,95.2,2319,0.72,1.32,0.2397772846914944,3.820166757738357,2,2,2,2,Bot,,519317,,0,0,L,L,NYY,BOS,14,6
2025-10-02,813349,665862,ST,83.8,2459,-1.23,-0.07,0.9531852012707388,2.4608690902335013,2,2,2,2,Bot,,519317,,0,0,L,L,NYY,BOS,14,5
2025-10-02,813349,665862,ST,84.7,2568,-1.32,0.17,-2.7900706989261708,0.3982819878842276,1,2,2,2,Bot,,519317,,0,0,L,L,NYY,BOS,14,4
2025-10-02,813349,665862,FF,95.3,2259,0.87,1.27,0.381853062991339,3.852777664596211,1,1,2,2,Bot,,519317,,0,0,L,L,NYY,BOS,14,3
2025-10-02,813349,665862,ST,83.6,2579,-1.03,0.14,-0.0031959999181221,2.082730875569578,1,0,2,2,Bot,,519317,,0,0,L,L,NYY,BOS,14,2
2025-10-02,813349,665862,ST,82.6,2462,-1.1,-0.1,-1.0176990903766243,1.9439357063263352,0,0,2,2,Bot,,519317,,0,0,L,L,NYY,BOS,14,1
2025-10-02,813349,642708,SI,94.4,2142,1.57,0.44,-0.3004816128815983,2.5136091573687827,2,2,1,2,Bot,,519317,,0,0,R,L,NYY,BOS,13,6
2025-10-02,813349,642708,FF,95.7,2366,0.72,1.39,-0.6657190876870948,3.1437349694496652,2,2,1,2,Bot,,519317,,0,0,R,L,NYY,BOS,13,5
2025-10-02,813349,642708,CU,79.4,2503,-1.04,-0.84,0.1412642583673672,2.2669259091390694,2,1,1,2,Bot,,519317,,0,0,R,L,NYY,BOS,13,4
2025-10-02,813349,642708,SL,87.1,2426,0.0,0.44,0.7105967165271735,2.3840446121833967,2,0,1,2,Bot,,519317,,0,0,R,L,NYY,BOS,13,3
2025-10-02,813349,642708,CH,84.9,1194,0.8,-0.31,0.3334664145272777,0.5798831433318532,1,0,1,2,Bot,,519317,,0,0,R,L,NYY,BOS,13,2
2025-10-02,813349,642708,SL,88.0,2340,-0.06,0.22,-1.068449208603744,1.1865824437866697,0,0,1,2,Bot,,519317,,0,0,R,L,NYY,BOS,13,1
2025-10-02,813349,700250,ST,83.2,2546,-1.17,-0.02,-1.340661133962199,0.6457439179423421,1,2,0,2,Bot,,519317,,0,0,L,L,NYY,BOS,12,5
2025-10-02,813349,700250,SI,94.6,2108,1.43,0.77,-0.3473314842685766,1.909909365905852,1,2,0,2,Bot,,519317,,0,0,L,L,NYY,BOS,12,4
2025-10-02,813349,700250,FF,95.0,2320,0.86,1.49,0.0579180279886146,4.5463360159760615,0,2,0,2,Bot,,519317,,0,0,L,L,NYY,BOS,12,3
2025-10-02,813349,700250,ST,83.0,2533,-0.98,0.07,-0.2759968459825923,0.9757135243943158,0,1,0,2,Bot,,519317,,0,0,L,L,NYY,BOS,12,2
2025-10-02,813349,700250,SI,94.8,2106,1.39,0.93,-0.2030823523904519,2.990245607733918,0,0,0,2,Bot,,519317,,0,0,L,L,NYY,BOS,12,1
2025-10-02,813349,519317,CU,81.3,2496,-0.97,-1.04,-0.3905665549666534,1.6940629898968336,2,2,0,2,Bot,,,,0,0,R,L,NYY,BOS,11,5
2025-10-02,813349,519317,SL,86.0,2314,-0.24,0.36,-0.8105004910806443,2.6491819690218317,2,1,0,2,Bot,,,,0,0,R,L,NYY,BOS,11,4
2025-10-02,813349,519317,CU,77.0,2561,-1.26,-0.99,0.9517478064139712,3.286997558366368,1,1,0,2,Bot,,,,0,0,R,L,NYY,BOS,11,3
2025-10-02,813349,519317,FF,92.9,2214,0.91,1.33,0.3985903787122117,3.1450604494252534,1,0,0,2,Bot,,,,0,0,R,L,NYY,BOS,11,2
2025-10-02,813349,519317,SL,86.8,2242,0.04,0.55,-1.1213091049071289,2.4927879787541745,0,0,0,2,Bot,,,,0,0,R,L,NYY,BOS,11,1
2025-10-02,693645,665966,SI,99.7,2369,-1.25,0.98,-0.3065828344688803,2.0572884866525145,2,0,2,2,Top,807799,,,0,0,R,R,NYY,BOS,10,3
2025-10-02,693645,665966,FF,99.0,2418,-0.32,1.52,0.8116319294061181,2.142634410347964,1,0,2,2,Top,807799,,,0,0,R,R,NYY,BOS,10,2
2025-10-02,693645,665966,SI,99.4,2285,-1.15,0.84,0.1754249623062596,1.3272735586335065,0,0,2,2,Top,807799,,,0,0,R,R,NYY,BOS,10,1
2025-10-02,693645,663993,SI,100.7,2344,-1.11,0.83,0.1447910338790401,1.768690813252175,2,2,1,2,Top,807799,,,0,0,L,R,NYY,BOS,9,7
2025-10-02,693645,663993,FC,96.6,2418,0.47,0.76,0.5911704546194616,3.751538989280565,2,2,1,2,Top,807799,,,0,0,L,R,NYY,BOS,9,6
2025-10-02,693645,663993,FF,99.9,2448,-0.48,1.42,-0.0609726178156995,2.087147251513654,2,2,1,2,Top,807799,,,0,0,L,R,NYY,BOS,9,5
2025-10-02,693645,663993,FF,100.3,2431,-0.56,1.63,1.0315368121945665,3.193177241678519,1,2,1,2,Top,807799,,,0,0,L,R,NYY,BOS,9,4
2025-10-02,693645,663993,FF,99.3,2402,-0.27,1.59,0.8701990691171777,4.590837453003116,0,2,1,2,Top,807799,,,0,0,L,R,NYY,BOS,9,3
2025-10-02,693645,663993,FF,98.9,2303,-0.07,1.43,0.0432217334332844,3.4838361375763967,0,1,1,2,Top,807799,,,0,0,L,R,NYY,BOS,9,2
2025-10-02,693645,663993,FF,99.3,2358,-0.25,1.45,-0.3472877856433618,3.5651545531922224,0,0,1,2,Top,807799,,,0,0,L,R,NYY,BOS,9,1
2025-10-02,693645,678882,SI,98.8,2167,-1.1,0.74,-1.0135824790842871,3.0594743346387956,3,2,0,2,Top,807799,,,0,0,R,R,NYY,BOS,8,7
2025-10-02,693645,678882,FF,98.1,2317,-0.49,1.49,-0.2256127276141092,2.645361666511806,3,2,0,2,Top,807799,,,0,0,R,R,NYY,BOS,8,6
2025-10-02,693645,678882,SI,98.8,2202,-1.26,0.93,0.2848135520652695,0.8720738982786396,2,2,0,2,Top,807799,,,0,0,R,R,NYY,BOS,8,5
2025-10-02,693645,678882,SI,98.0,2199,-1.18,1.02,-0.6028847924411211,2.7356607800601074,2,1,0,2,Top,807799,,,0,0,R,R,NYY,BOS,8,4
2025-10-02,693645,678882,FF,97.6,2284,-0.2,1.51,0.4010366785277547,2.366160654577076,2,0,0,2,Top,807799,,,0,0,R,R,NYY,BOS,8,3
2025-10-02,693645,678882,FF,97.8,2278,-0.26,1.48,-0.944383144368676,2.1893078168547135,1,0,0,2,Top,807799,,,0,0,R,R,NYY,BOS,8,2
2025-10-02,693645,678882,FF,99.1,2370,-0.58,1.53,-1.4370738170960515,2.4564120646733514,0,0,0,2,Top,807799,,,0,0,R,R,NYY,BOS,8,1
2025-10-02,693645,807799,FC,96.9,2435,0.46,0.84,-0.1698801894650585,2.104615421462815,2,2,0,2,Top,,,,0,0,L,R,NYY,BOS,7,5
2025-10-02,693645,807799,FF,99.7,2410,-0.32,1.5,-1.132464101812397,3.484697399865845,1,2,0,2,Top,,,,0,0,L,R,NYY,BOS,7,4
2025-10-02,693645,807799,FF,99.5,2338,-0.47,1.44,-0.0036026092167151,4.248077535524915,0,2,0,2,Top,,,,0,0,L,R,NYY,BOS,7,3
2025-10-02,693645,807799,CU,83.5,2632,0.77,-1.24,0.4041163848156013,1.0710118489265392,0,1,0,2,Top,,,,0,0,L,R,NYY,BOS,7,2
2025-10-02,693645,807799,FF,98.5,2438,-0.72,1.49,-0.4519884178546348,3.2667708013325005,0,0,0,2,Top,,,,0,0,L,R,NYY,BOS,7,1
2025-10-02,813349,641355,FF,95.1,2277,0.84,1.27,-0.675438387555239,2.6790073047300353,0,0,2,1,Bot,,,,0,0,L,L,NYY,BOS,6,1
2025-10-02,813349,592450,CH,85.5,1316,1.19,0.32,0.1543292459273828,1.8633371707720792,1,0,1,1,Bot,,,,0,0,R,L,NYY,BOS,5,2
2025-10-02,813349,592450,CU,79.0,2455,-1.0,-1.04,-1.211123004889441,0.1848702136606057,0,0,1,1,Bot,,,,0,0,R,L,NYY,BOS,5,1
2025-10-02,813349,663757,SI,94.0,2149,1.59,0.72,-0.4161870640047751,2.230202848111643,2,2,0,1,Bot,,,,0,0,L,L,NYY,BOS,4,5
2025-10-02,813349,663757,ST,84.2,2432,-1.41,-0.05,-1.509577501008799,1.9105001232690149,1,2,0,1,Bot,,,,0,0,L,L,NYY,BOS,4,4
2025-10-02,813349,663757,ST,81.5,2273,-1.1,0.02,0.7005826710796945,2.935342217471614,1,1,0,1,Bot,,,,0,0,L,L,NYY,BOS,4,3
2025-10-02,813349,663757,SI,94.9,2109,1.51,0.66,-0.7174962930801578,2.01480009310228,0,1,0,1,Bot,,,,0,0,L,L,NYY,BOS,4,2
2025-10-02,813349,663757,FF,94.0,2093,0.9,1.43,-0.3338961078921373,1.6228124422308134,0,0,0,1,Bot,,,,0,0,L,L,NYY,BOS,4,1
2025-10-02,693645,608324,SI,100.1,2237,-0.98,1.09,0.4754608903226076,3.1404644088248106,1,2,2,1,Top,,,,0,0,R,R,NYY,BOS,3,4
2025-10-02,693645,608324,FC,96.2,2332,0.53,0.59,0.3175996443052549,4.94240949995765,0,2,2,1,Top,,,,0,0,R,R,NYY,BOS,3,3
2025-10-02,693645,608324,CU,84.9,2638,0.52,-1.19,0.2472566165649081,2.46813579886775,0,1,2,1,Top,,,,0,0,R,R,NYY,BOS,3,2
2025-10-02,693645,608324,FF,100.6,2383,-0.7,1.41,-0.3074244133320423,2.8495629481592166,0,0,2,1,Top,,,,0,0,R,R,NYY,BOS,3,1
2025-10-02,693645,596115,FF,99.7,2407,-0.43,1.41,-0.6472779853420041,3.1595060298351525,2,1,1,1,Top,,,,0,0,R,R,NYY,BOS,2,4
2025-10-02,693645,596115,SI,98.7,2309,-1.2,0.78,0.4018708178976935,1.7589120221128045,2,0,1,1,Top,,,,0,0,R,R,NYY,BOS,2,3
2025-10-02,693645,596115,FF,100.0,2374,-0.34,1.35,-0.2744807414175876,4.551740891845673,1,0,1,1,Top,,,,0,0,R,R,NYY,BOS,2,2
2025-10-02,693645,596115,SI,100.0,2370,-1.14,0.98,1.1888015211583849,2.1131091637884643,0,0,1,1,Top,,,,0,0,R,R,NYY,BOS,2,1
2025-10-02,693645,680776,FC,96.6,2392,0.63,0.82,0.5527096843052617,2.446171797594095,2,2,0,1,Top,,,,0,0,L,R,NYY,BOS,1,6
2025-10-02,693645,680776,FC,95.9,2419,0.7,0.7,0.246117513606111,4.889891048171907,1,2,0,1,Top,,,,0,0,L,R,NYY,BOS,1,5
2025-10-02,693645,680776,FF,100.5,2349,-0.62,1.42,-0.5822962974546033,4.283306370965462,0,2,0,1,Top,,,,0,0,L,R,NYY,BOS,1,4
2025-10-02,693645,680776,SI,100.5,2529,-0.88,1.4,0.558700548836505,2.503950069360687,0,2,0,1,Top,,,,0,0,L,R,NYY,BOS,1,3
2025-10-02,693645,680776,FF,99.7,2551,-0.66,1.46,0.4251326123894196,2.814094992465522,0,1,0,1,Top,,,,0,0,L,R,NYY,BOS,1,2
2025-10-02,693645,680776,FF,98.7,2521,-0.62,1.52,0.3578536703197718,3.1848906278427034,0,0,0,1,Top,,,,0,0,L,R,NYY,BOS,1,1
2025-10-02,552640,666023,SI,96.4,2484,-1.28,0.73,0.1075324193270768,2.4479135831405365,0,0,2,9,Top,,669369,656811,1,3,R,R,CHC,SD,72,1
2025-10-02,552640,630105,SI,96.3,2361,-1.24,0.67,-1.118861455341426,3.1150671111914487,1,2,1,9,Top,669369,656811,,1,3,L,R,CHC,SD,71,4
2025-10-02,552640,630105,SI,96.2,2330,-1.44,0.61,-0.9528631023183662,1.4728344609555204,1,1,1,9,Top,669369,656811,,1,3,L,R,CHC,SD,71,3
2025-10-02,552640,630105,SI,97.3,2256,-1.44,0.51,-0.3212474476723208,1.5417550571998802,1,0,1,9,Top,669369,656811,,1,3,L,R,CHC,SD,71,2
2025-10-02,552640,630105,SI,96.9,2278,-1.3,0.86,0.5950987719852026,0.3026388539467439,0,0,1,9,Top,669369,656811,,1,3,L,R,CHC,SD,71,1
2025-10-02,641745,669369,CH,91.5,1940,-0.99,0.63,2.2012325864678663,-1.25239433274586,1,2,1,9,Top,656811,,,1,3,L,R,CHC,SD,70,4
2025-10-02,641745,669369,CH,91.8,1847,-0.89,0.34,-1.8706637475604784,1.30880367882757,0,2,1,9,Top,656811,,,1,3,L,R,CHC,SD,70,3
2025-10-02,641745,669369,CH,92.4,1897,-0.97,0.59,-0.6870687135241856,1.1057153699394335,0,1,1,9,Top,656811,,,1,3,L,R,CHC,SD,70,2
2025-10-02,641745,669369,FF,95.2,2359,0.05,1.18,0.4164997281906996,1.6638201864319422,0,0,1,9,Top,656811,,,1,3,L,R,CHC,SD,70,1
2025-10-02,641745,656811,FF,96.1,2471,0.44,0.8,3.151298147001953,2.060656968440586,1,2,1,9,Top,,,,1,3,L,R,CHC,SD,69,4
2025-10-02,641745,656811,SL,84.5,2679,0.77,-0.93,-1.1592896025490875,0.6155249640335221,0,2,1,9,Top,,,,1,3,L,R,CHC,SD,69,3
2025-10-02,641745,656811,SL,84.4,2812,0.82,-0.87,-0.7060975324411856,1.6954285252508945,0,1,1,9,Top,,,,1,3,L,R,CHC,SD,69,2
2025-10-02,641745,656811,FF,96.7,2543,0.35,1.08,0.3854887162794403,2.0083313006264127,0,0,1,9,Top,,,,1,3,L,R,CHC,SD,69,1
2025-10-02,641745,593428,FF,97.5,2514,0.02,1.2,0.6271834642121578,1.492141172264751,3,2,0,9,Top,,,,1,3,R,R,CHC,SD,68,6
2025-10-02,641745,593428,FF,96.5,2536,0.13,1.16,0.7249000011916467,2.227816919947337,3,1,0,9,Top,,,,1,3,R,R,CHC,SD,68,5
2025-10-02,641745,593428,SL,84.6,2818,0.67,-0.81,0.1913463814944569,1.0219744249881466,2,1,0,9,Top,,,,1,3,R,R,CHC,SD,68,4
2025-10-02,641745,593428,SI,95.3,2205,-1.21,0.77,-1.7091782758796126,2.7969692426724273,1,1,0,9,Top,,,,1,3,R,R,CHC,SD,68,3
2025-10-02,641745,593428,SL,85.8,2866,0.71,-0.85,-0.6291602048198395,1.6627227086499197,1,0,0,9,Top,,,,1,3,R,R,CHC,SD,68,2
2025-10-02,641745,593428,FF,97.2,2500,-0.22,1.39,-0.0449566455258556,1.174795282549562,0,0,0,9,Top,,,,1,3,R,R,CHC,SD,68,1
2025-10-02,641745,701538,CH,92.7,1931,-0.74,0.77,0.4647911290399473,1.9525182879114689,1,1,0,9,Top,,,,0,3,L,R,CHC,SD,67,3
2025-10-02,641745,701538,FF,96.7,2397,-0.09,1.21,0.1075560545737202,2.395159626873304,1,0,0,9,Top,,,,0,3,L,R,CHC,SD,67,2
2025-10-02,641745,701538,SL,84.2,2799,0.8,-0.7,-1.3147032335876394,2.825947053587116,0,0,0,9,Top,,,,0,3,L,R,CHC,SD,67,1
2025-10-02,688158,621020,SL,88.1,2371,0.28,-0.04,0.4009131915089322,1.3066000216857616,2,2,2,8,Bot,,,,3,0,R,R,CHC,SD,66,5
2025-10-02,688158,621020,CU,85.5,2762,0.45,-0.55,1.4926207478072586,0.43839118074201,1,2,2,8,Bot,,,,3,0,R,R,CHC,SD,66,4
2025-10-02,688158,621020,SL,88.8,2440,0.33,0.15,0.952196017461267,1.9474151591127935,1,1,2,8,Bot,,,,3,0,R,R,CHC,SD,66,3
2025-10-02,688158,621020,FF,97.6,2375,-0.68,1.07,-0.7625775173711666,3.0593132532761858,0,1,1,8,Bot,691718,,,3,0,R,R,CHC,SD,66,2
2025-10-02,688158,621020,FF,97.6,2360,-0.56,1.12,0.778766601759026,2.6402848628252653,0,0,1,8,Bot,691718,,,3,0,R,R,CHC,SD,66,1
2025-10-02,688158,691718,FF,99.7,2480,-0.84,1.13,0.2699762135958411,2.708001978283362,0,1,1,8,Bot,,,,3,0,L,R,CHC,SD,65,2
2025-10-02,688158,691718,FF,99.9,2568,-0.71,1.33,0.4663653643161942,3.027704116859103,0,0,1,8,Bot,,,,3,0,L,R,CHC,SD,65,1
2025-10-02,688158,608348,SL,89.0,2381,0.25,-0.16,0.8523624783646067,0.9812152156827554,1,2,0,8,Bot,,,,3,0,R,R,CHC,SD,64,4
2025-10-02,688158,608348,CU,86.3,2696,0.7,-0.83,1.2951385532278654,1.030292038572314,0,2,0,8,Bot,,,,3,0,R,R,CHC,SD,64,3
2025-10-02,688158,608348,SI,97.7,2205,-1.44,0.37,-0.2836616700707275,1.732866590021513,0,1,0,8,Bot,,,,3,0,R,R,CHC,SD,64,2
2025-10-02,688158,608348,SL,88.1,2305,0.24,0.11,0.1272606686357593,2.465386366325387,0,0,0,8,Bot,,,,3,0,R,R,CHC,SD,64,1
2025-10-02,641745,592518,ST,85.5,2949,1.56,-0.19,1.011822410905097,1.698259802899725,1,2,2,8,Top,,,666023,0,3,R,R,CHC,SD,63,4
2025-10-02,641745,592518,SI,95.5,2202,-0.78,0.73,0.5134645929438689,2.274738307379766,1,1,2,8,Top,,,666023,0,3,R,R,CHC,SD,63,3
2025-10-02,641745,592518,SL,86.8,2738,0.53,-0.66,0.2843480023301318,0.9163110821100862,1,0,2,8,Top,,,666023,0,3,R,R,CHC,SD,63,2
2025-10-02,641745,592518,SI,97.3,2201,-1.05,0.8,1.454971916828693,1.0480665070120254,0,0,2,8,Top,,,666023,0,3,R,R,CHC,SD,63,1
2025-10-02,641745,650333,FF,98.2,2361,-0.33,1.13,-0.5480052331586074,1.421116549140177,3,2,1,8,Top,,666023,,0,3,L,R,CHC,SD,62,6
2025-10-02,641745,650333,FF,98.4,2346,-0.07,1.06,-0.1802586928733432,3.2496528047841364,3,1,1,8,Top,,666023,,0,3,L,R,CHC,SD,62,5
2025-10-02,641745,650333,FF,97.2,2333,-0.01,0.99,-0.539911726367009,2.9042145870938425,3,0,1,8,Top,,666023,,0,3,L,R,CHC,SD,62,4
2025-10-02,641745,650333,SL,86.4,2631,0.35,-0.46,0.6062025212212612,0.5424032523788593,2,0,1,8,Top,,666023,,0,3,L,R,CHC,SD,62,3
2025-10-02,641745,650333,FF,96.0,2329,0.16,0.96,1.7168010125421491,1.0453243194014017,1,0,1,8,Top,666023,,,0,3,L,R,CHC,SD,62,2
2025-10-02,641745,650333,FF,97.7,2474,0.13,1.28,1.588179441355574,1.721771967477095,0,0,1,8,Top,666023,,,0,3,L,R,CHC,SD,62,1
2025-10-02,641745,665487,SI,97.4,2102,-1.32,0.6,-1.4289914543178404,2.2409667981906845,1,2,0,8,Top,666023,,,0,3,R,R,CHC,SD,61,4
2025-10-02,641745,665487,SI,97.4,2225,-1.3,0.63,-0.7020449013603596,1.4630094054893512,1,1,0,8,Top,666023,,,0,3,R,R,CHC,SD,61,3
2025-10-02,641745,665487,SL,85.5,2791,0.54,-0.99,0.0544888888225127,1.405873982081944,1,0,0,8,Top,666023,,,0,3,R,R,CHC,SD,61,2
2025-10-02,641745,665487,SI,95.5,2084,-1.24,0.51,0.216344077816766,1.271851145193002,0,0,0,8,Top,666023,,,0,3,R,R,CHC,SD,61,1
2025-10-02,641745,666023,SL,85.1,2826,0.66,-0.86,-0.4278899208705911,1.980168714167799,2,2,0,8,Top,,,,0,3,R,R,CHC,SD,60,6
2025-10-02,641745,666023,FF,97.2,2526,0.26,1.32,0.5492239488910915,2.889811991904887,2,2,0,8,Top,,,,0,3,R,R,CHC,SD,60,5
2025-10-02,641745,666023,FF,97.7,2353,0.12,1.38,1.4228316319105865,2.317559919753891,1,2,0,8,Top,,,,0,3,R,R,CHC,SD,60,4
2025-10-02,641745,666023,SL,81.4,2852,1.3,-0.79,-0.0774715672290138,0.5749882619779547,0,2,0,8,Top,,,,0,3,R,R,CHC,SD,60,3
2025-10-02,641745,666023,SI,96.7,2237,-1.0,0.69,0.561010262071091,2.278808580441672,0,1,0,8,Top,,,,0,3,R,R,CHC,SD,60,2
2025-10-02,641745,666023,SI,95.0,2236,-0.6,0.85,0.4653665150212804,2.4882477886087644,0,0,0,8,Top,,,,0,3,R,R,CHC,SD,60,1
2025-10-02,670970,673548,SI,98.3,2437,1.23,0.85,0.4346441821686742,2.6559492182532916,0,2,2,7,Bot,663656,,,3,0,R,L,CHC,SD,59,3
2025-10-02,670970,673548,SI,99.2,2425,1.23,0.89,-0.3533833449515078,2.097727179466822,0,1,2,7,Bot,663656,,,3,0,R,L,CHC,SD,59,2
2025-10-02,670970,673548,SL,85.4,2683,-0.37,-0.03,0.3897066106552816,1.6267379462242275,0,0,2,7,Bot,663656,,,3,0,R,L,CHC,SD,59,1
2025-10-02,670970,663656,SI,98.7,2559,1.25,0.96,0.7920615026074176,3.035307362960633,2,1,1,7,Bot,,,663538,3,0,L,L,CHC,SD,58,4
2025-10-02,670970,663656,SI,98.4,2529,1.14,0.77,-0.7341462483769647,2.573488882497069,1,1,1,7,Bot,,,663538,3,0,L,L,CHC,SD,58,3
2025-10-02,670970,663656,SI,98.8,2359,1.49,0.53,1.0724757967119811,2.83376895115536,1,0,1,7,Bot,,,663538,3,0,L,L,CHC,SD,58,2
2025-10-02,670970,663656,SI,98.3,2398,1.08,0.67,0.8156268889540736,4.091858576921031,0,0,1,7,Bot,,,663538,3,0,L,L,CHC,SD,58,1
2025-10-02,670970,664023,SI,97.9,2442,1.43,0.87,-0.5078978052360916,2.670280267540246,0,0,0,7,Bot,,663538,,3,0,R,L,CHC,SD,57,1
2025-10-02,663158,663538,SI,96.7,2374,-1.22,1.21,-0.781696462852056,2.989066445162494,0,1,0,7,Bot,,,,3,0,R,R,CHC,SD,56,2
2025-10-02,663158,663538,SI,96.4,2327,-1.11,1.2,-0.7098932252546621,2.816065763245712,0,0,0,7,Bot,,,,3,0,R,R,CHC,SD,56,1
2025-10-02,663158,683737,FF,97.6,2316,-0.52,1.22,0.1633812313259526,2.699128765910832,2,2,0,7,Bot,,,,2,0,L,R,CHC,SD,55,5
2025-10-02,663158,683737,CH,90.0,1926,-1.15,0.68,-1.206205247427173,2.453318389330057,1,2,0,7,Bot,,,,2,0,L,R,CHC,SD,55,4
2025-10-02,663158,683737,CH,90.5,1924,-1.39,0.19,-0.9095709504385504,1.4301925387326322,1,1,0,7,Bot,,,,2,0,L,R,CHC,SD,55,3
2025-10-02,663158,683737,CH,89.3,1807,-1.2,0.45,-1.6216351832463989,2.1647418304709074,0,1,0,7,Bot,,,,2,0,L,R,CHC,SD,55,2
2025-10-02,663158,683737,CH,88.3,1836,-1.22,0.29,-0.2422840216865733,1.7979232621013042,0,0,0,7,Bot,,,,2,0,L,R,CHC,SD,55,1
2025-10-02,519141,630105,FF,92.8,2570,0.14,1.51,0.0176496344257089,2.3799237664445743,1,0,2,7,Top,,593428,,0,2,L,L,CHC,SD,54,2
2025-10-02,519141,630105,FF,93.7,2677,-0.01,1.51,0.3491521727691018,4.336716856358235,0,0,2,7,Top,,593428,,0,2,L,L,CHC,SD,54,1
2025-10-02,519141,578428,FF,94.0,2548,0.2,1.53,0.1831196029057516,1.9942705332887605,1,2,1,7,Top,,593428,,0,2,R,L,CHC,SD,53,5
2025-10-02,519141,578428,FF,94.1,2596,0.29,1.55,0.298542583741293,2.4644608784311357,1,2,1,7,Top,,593428,,0,2,R,L,CHC,SD,53,4
2025-10-02,519141,578428,KC,85.1,2324,-0.43,-0.99,-0.4385133762723858,1.6176539307076747,1,1,1,7,Top,,593428,,0,2,R,L,CHC,SD,53,3
2025-10-02,519141,578428,FF,93.7,2634,0.28,1.57,-0.0989498221291079,2.530642228740666,1,0,1,7,Top,593428,,,0,2,R,L,CHC,SD,53,2
2025-10-02,519141,578428,FF,94.8,2587,0.42,1.56,0.9436950195556426,0.965966335604322,0,0,1,7,Top,593428,,,0,2,R,L,CHC,SD,53,1
2025-10-02,519141,656811,FF,95.4,2544,0.52,1.55,0.6200362063784131,2.0336712012159195,3,2,0,7,Top,593428,,,0,2,L,L,CHC,SD,52,6
2025-10-02,519141,656811,FF,94.7,2466,0.37,1.26,1.642803686209225,4.925882053612586,2,2,0,7,Top,593428,,,0,2,L,L,CHC,SD,52,5
2025-10-02,519141,656811,FF,95.0,2580,0.31,1.38,-1.5484788781579892,3.319633958647798,1,2,0,7,Top,593428,,,0,2,L,L,CHC,SD,52,4
2025-10-02,519141,656811,FF,94.0,2602,0.25,1.45,0.3509234843211251,2.1769134882901096,1,1,0,7,Top,593428,,,0,2,L,L,CHC,SD,52,3
2025-10-02,519141,656811,FF,93.1,2649,0.25,1.55,-0.7425416460043406,1.7178876545828703,0,1,0,7,Top,593428,,,0,2,L,L,CHC,SD,52,2
2025-10-02,519141,656811,FF,92.9,2695,0.27,1.48,0.28522958712596,1.637415152287727,0,0,0,7,Top,593428,,,0,2,L,L,CHC,SD,52,1
2025-10-02,694037,593428,SL,88.5,2432,0.31,-0.05,0.046922296599983,2.70256993346089,1,2,0,7,Top,,,,0,2,R,R,CHC,SD,51,4
2025-10-02,694037,593428,SL,90.3,2394,0.36,0.12,1.3479371746606357,2.168700864348108,0,2,0,7,Top,,,,0,2,R,R,CHC,SD,51,3
2025-10-02,694037,593428,SL,86.9,2230,0.25,0.09,0.7818256685644858,1.4193234557573566,0,1,0,7,Top,,,,0,2,R,R,CHC,SD,51,2
2025-10-02,694037,593428,SL,85.6,2254,0.21,0.01,0.0767297969290012,2.9341596250234336,0,0,0,7,Top,,,,0,2,R,R,CHC,SD,51,1
2025-10-02,663158,807713,FF,100.2,2281,-0.44,1.32,0.5035984581307148,2.872236878420881,3,2,2,6,Bot,691718,608348,,2,0,R,R,CHC,SD,50,6
2025-10-02,663158,807713,FF,99.9,2463,-0.74,1.36,0.503995310810781,2.518084659891191,3,1,2,6,Bot,691718,608348,,2,0,R,R,CHC,SD,50,5
